,温度1,温度2,降水量1,風速1,気温,降水量,風速平均,風速最大
2020-08-26 09:30:00,33.8,32.8,0.0,2.2,31.6,0.0,2.0,4.1
2020-08-26 09:40:00,33.8,33.0,0.0,2.3,31.2,0.0,2.4,4.6
2020-08-26 09:50:00,33.9,33.3,0.0,2.2,31.2,0.0,2.6,5.1
2020-08-26 10:00:00,33.8,33.5,0.0,2.4,31.5,0.0,2.9,5.2
2020-08-26 10:10:00,33.9,33.8,0.0,2.4,31.7,0.0,2.7,6.2
2020-08-26 10:20:00,33.1,34.1,0.0,2.7,31.7,0.0,3.7,6.1
2020-08-26 10:30:00,34.1,34.3,0.0,2.7,32.2,0.0,3.9,6.6
2020-08-26 10:40:00,33.5,34.6,0.0,3.1,32.6,0.0,4.4,7.3
2020-08-26 10:50:00,33.9,34.9,0.0,2.6,32.2,0.0,4.5,6.4
2020-08-26 11:00:00,33.8,35.2,0.0,2.5,32.6,0.0,4.6,6.9
2020-08-26 11:10:00,34.2,35.4,0.0,2.6,32.0,0.0,5.1,7.2
2020-08-26 11:20:00,33.8,35.7,0.0,3.0,32.3,0.0,5.2,7.8
2020-08-26 11:30:00,34.4,36.0,0.0,2.9,32.1,0.0,5.0,7.9
2020-08-26 11:40:00,34.0,36.3,0.0,3.1,31.8,0.0,5.5,7.7
2020-08-26 11:50:00,34.0,36.5,0.0,3.0,32.0,0.0,5.1,7.6
2020-08-26 12:00:00,33.5,36.8,0.0,2.9,32.0,0.0,5.1,7.4
2020-08-26 12:10:00,33.8,37.0,0.0,2.8,32.0,0.0,5.3,8.3
2020-08-26 12:20:00,33.7,37.2,0.0,2.9,32.2,0.0,5.0,7.7
2020-08-26 12:30:00,34.2,37.5,0.0,2.6,32.3,0.0,5.0,7.2
2020-08-26 12:40:00,34.0,37.7,0.0,2.8,32.1,0.0,5.3,7.1
2020-08-26 12:50:00,33.3,37.9,0.0,3.2,32.5,0.0,5.2,7.5
2020-08-26 13:00:00,33.7,38.1,0.0,3.1,32.2,0.0,5.3,7.8
2020-08-26 13:10:00,33.8,38.3,0.0,3.2,32.4,0.0,5.2,7.7
2020-08-26 13:20:00,34.6,38.4,0.0,3.2,32.1,0.0,5.6,7.7
2020-08-26 13:30:00,34.1,38.6,0.0,3.0,32.1,0.0,5.4,8.3
2020-08-26 13:40:00,33.9,38.7,0.0,3.1,32.3,0.0,5.5,8.7
2020-08-26 13:50:00,34.2,38.9,0.0,2.9,32.1,0.0,5.4,8.1
2020-08-26 14:00:00,33.4,39.0,0.0,3.3,32.2,0.0,5.2,8.0
2020-08-26 14:10:00,33.7,39.0,0.0,3.1,32.0,0.0,5.2,7.8
2020-08-26 14:20:00,33.4,39.1,0.0,3.3,31.6,0.0,5.1,7.2
2020-08-26 14:30:00,33.6,39.2,0.0,3.0,31.4,0.0,4.5,7.4
2020-08-26 14:40:00,33.5,39.3,0.0,2.7,31.9,0.0,4.1,7.6
2020-08-26 14:50:00,33.8,39.3,0.0,2.7,31.6,0.0,4.9,7.3
2020-08-26 15:00:00,32.5,39.4,0.0,3.1,31.2,0.0,5.5,8.1
2020-08-26 15:10:00,33.0,39.4,0.0,3.1,31.5,0.0,4.8,7.3
2020-08-26 15:20:00,32.8,39.4,0.0,2.9,31.3,0.0,5.5,7.9
2020-08-26 15:30:00,32.1,39.4,0.0,2.6,31.7,0.0,4.4,7.2
2020-08-26 15:40:00,31.5,39.3,0.0,2.6,31.7,0.0,4.9,7.2
2020-08-26 15:50:00,31.8,39.3,0.0,3.2,31.6,0.0,4.8,7.1
2020-08-26 16:00:00,31.8,39.2,0.0,3.0,31.4,0.0,4.3,6.7
2020-08-26 16:10:00,31.8,39.1,0.0,3.5,31.0,0.0,4.7,7.4
2020-08-26 16:20:00,31.2,39.0,0.0,3.6,30.9,0.0,5.2,7.3
2020-08-26 16:30:00,31.4,38.8,0.0,3.0,30.7,0.0,5.3,7.6
2020-08-26 16:40:00,31.1,38.7,0.0,3.2,30.4,0.0,5.3,7.4
2020-08-26 16:50:00,30.8,38.5,0.0,3.3,30.0,0.0,5.8,7.9
2020-08-26 17:00:00,30.9,38.4,0.0,2.8,29.9,0.0,4.9,7.2
2020-08-26 17:10:00,30.6,38.2,0.0,2.1,29.7,0.0,4.6,6.9
2020-08-26 17:20:00,30.9,38.0,0.0,2.2,29.5,0.0,5.0,6.9
2020-08-26 17:30:00,30.3,37.8,0.0,2.5,29.4,0.0,4.8,6.9
2020-08-26 17:40:00,29.9,37.6,0.0,2.4,29.2,0.0,4.6,7.3
2020-08-26 17:50:00,29.3,37.4,0.0,2.6,29.0,0.0,4.5,7.4
2020-08-26 18:00:00,28.9,37.2,0.0,2.4,28.7,0.0,4.5,7.4
2020-08-26 18:10:00,28.7,36.9,0.0,2.1,28.6,0.0,4.4,7.3
2020-08-26 18:20:00,28.4,36.7,0.0,1.8,28.4,0.0,3.9,6.9
2020-08-26 18:30:00,28.2,36.5,0.0,1.7,28.4,0.0,2.8,5.3
2020-08-26 18:40:00,28.1,36.3,0.0,1.3,28.3,0.0,2.9,4.7
2020-08-26 18:50:00,28.1,36.0,0.0,1.5,28.2,0.0,2.1,4.4
2020-08-26 19:00:00,28.1,35.9,0.0,1.8,28.5,0.0,2.9,4.9
2020-08-26 19:10:00,28.1,35.7,0.0,1.8,28.5,0.0,2.9,4.3
2020-08-26 19:20:00,28.1,35.5,0.0,2.0,28.6,0.0,3.1,4.9
2020-08-26 19:30:00,28.2,35.3,0.0,1.9,28.6,0.0,3.6,5.5
2020-08-26 19:40:00,28.3,35.2,0.0,1.6,28.7,0.0,3.6,5.8
2020-08-26 19:50:00,28.3,35.1,0.0,1.7,28.7,0.0,3.8,7.0
2020-08-26 20:00:00,28.3,34.9,0.0,1.8,28.8,0.0,3.7,6.4
2020-08-26 20:10:00,28.4,34.8,0.0,2.2,28.7,0.0,3.3,5.7
2020-08-26 20:20:00,28.3,34.7,0.0,1.7,28.7,0.0,3.3,5.2
2020-08-26 20:30:00,28.3,34.6,0.0,2.0,28.6,0.0,2.8,6.9
2020-08-26 20:40:00,28.2,34.4,0.0,1.7,28.4,0.0,2.4,3.8
2020-08-26 20:50:00,28.0,34.3,0.0,1.9,28.4,0.0,2.7,4.7
2020-08-26 21:00:00,28.1,34.2,0.0,1.9,28.3,0.0,2.8,4.2
2020-08-26 21:10:00,28.1,34.1,0.0,2.0,28.3,0.0,3.6,6.2
2020-08-26 21:20:00,28.1,34.0,0.0,1.8,28.4,0.0,3.0,5.3
2020-08-26 21:30:00,28.1,34.0,0.0,2.0,28.3,0.0,3.9,6.2
2020-08-26 21:40:00,28.0,33.9,0.0,1.9,28.2,0.0,2.8,5.3
2020-08-26 21:50:00,27.9,33.8,0.0,1.7,28.2,0.0,2.2,4.5
2020-08-26 22:00:00,27.8,33.7,0.0,1.5,28.3,0.0,2.8,4.8
2020-08-26 22:10:00,27.7,33.6,0.0,1.5,28.4,0.0,3.0,4.4
2020-08-26 22:20:00,27.7,33.5,0.0,1.0,28.4,0.0,3.0,4.6
2020-08-26 22:30:00,27.6,33.4,0.0,0.6,28.2,0.0,2.4,4.0
2020-08-26 22:40:00,27.8,33.4,0.0,0.0,28.2,0.0,2.7,4.1
2020-08-26 22:50:00,27.8,33.3,0.0,0.6,27.9,0.0,2.6,3.8
2020-08-26 23:00:00,27.8,33.2,0.0,0.2,27.9,0.0,2.5,3.9
2020-08-26 23:10:00,27.7,33.2,0.0,0.1,27.4,0.0,2.1,2.9
2020-08-26 23:20:00,27.8,33.1,0.0,0.1,27.9,0.0,2.8,4.5
2020-08-26 23:30:00,27.9,33.0,0.0,0.1,28.1,0.0,3.2,5.9
2020-08-26 23:40:00,27.9,33.0,0.0,0.3,28.3,0.0,3.7,7.0
2020-08-26 23:50:00,27.1,32.9,0.0,1.0,28.1,0.0,3.5,6.6
2020-08-27 00:00:00,27.0,32.8,0.0,1.9,28.2,0.0,3.1,5.5
2020-08-27 00:10:00,26.7,32.8,0.0,1.9,28.2,0.0,4.0,6.4
2020-08-27 00:20:00,26.0,32.7,0.0,2.5,27.9,0.0,4.4,7.1
2020-08-27 00:30:00,26.0,32.6,0.2,1.4,27.1,0.0,3.8,6.9
2020-08-27 00:40:00,26.2,32.5,0.0,1.5,27.1,0.0,2.8,5.1
2020-08-27 00:50:00,26.3,32.5,0.2,1.1,27.3,0.0,2.8,5.3
2020-08-27 01:00:00,26.3,32.4,0.0,1.6,27.3,0.0,3.0,4.5
2020-08-27 01:10:00,26.5,32.3,0.0,1.3,27.4,0.0,3.0,4.8
2020-08-27 01:20:00,26.3,32.2,0.0,1.2,27.2,0.0,3.4,5.1
2020-08-27 01:30:00,26.3,32.2,0.0,1.3,27.2,0.0,4.0,6.6
2020-08-27 01:40:00,26.3,32.1,0.0,1.7,27.3,0.0,4.7,7.8
2020-08-27 01:50:00,26.3,32.0,0.0,2.3,27.2,0.0,3.8,5.7
2020-08-27 02:00:00,26.2,31.9,0.0,2.1,27.2,0.0,3.9,6.0
2020-08-27 02:10:00,26.2,31.9,0.0,2.0,27.2,0.0,3.2,5.4
2020-08-27 02:20:00,26.1,31.8,0.0,1.1,27.4,0.0,4.0,6.7
2020-08-27 02:30:00,26.3,31.8,0.0,1.7,27.5,0.0,2.8,4.9
2020-08-27 02:40:00,26.3,31.7,0.0,1.1,27.5,0.0,3.4,6.2
2020-08-27 02:50:00,26.0,31.7,0.2,1.3,27.6,0.0,3.9,6.5
2020-08-27 03:00:00,25.4,31.6,2.2,2.4,26.4,1.0,4.3,6.9
2020-08-27 03:10:00,25.4,31.4,2.8,1.1,25.9,1.0,4.2,7.0
2020-08-27 03:20:00,25.4,31.2,0.0,0.6,26.0,0.0,3.8,6.7
2020-08-27 03:30:00,25.5,31.1,0.0,2.2,26.2,0.0,3.6,6.2
2020-08-27 03:40:00,25.7,31.0,0.0,2.2,26.2,0.0,4.0,7.0
2020-08-27 03:50:00,25.6,30.9,0.0,2.5,26.1,0.0,4.9,7.3
2020-08-27 04:00:00,25.5,30.8,0.8,1.9,26.1,0.0,3.8,6.7
2020-08-27 04:10:00,25.5,30.7,0.4,2.0,26.2,0.0,3.4,6.5
2020-08-27 04:20:00,25.6,30.6,0.4,2.3,26.3,0.0,2.7,4.9
2020-08-27 04:30:00,25.6,30.5,0.0,1.3,26.2,0.5,3.0,4.3
2020-08-27 04:40:00,25.7,30.4,0.0,1.7,26.3,0.0,3.1,4.8
2020-08-27 04:50:00,25.8,30.3,0.0,1.7,26.2,0.0,3.7,5.3
2020-08-27 05:00:00,25.8,30.3,0.0,1.8,26.3,0.0,3.1,4.9
2020-08-27 05:10:00,25.9,30.2,0.2,2.0,26.4,0.0,2.8,4.6
2020-08-27 05:20:00,25.8,30.2,0.0,2.3,26.2,0.0,3.5,6.7
2020-08-27 05:30:00,26.1,30.1,0.0,2.1,26.5,0.0,2.7,4.9
2020-08-27 05:40:00,26.2,30.0,0.0,1.5,26.5,0.0,2.6,5.0
2020-08-27 05:50:00,26.1,30.0,0.0,1.4,26.7,0.0,3.3,5.4
2020-08-27 06:00:00,26.2,29.9,0.0,1.7,27.0,0.0,3.5,5.7
2020-08-27 06:10:00,26.3,29.9,0.0,2.0,27.5,0.0,2.7,5.3
2020-08-27 06:20:00,26.5,29.9,0.0,1.8,28.0,0.0,2.7,4.5
2020-08-27 06:30:00,26.6,29.9,0.0,1.8,28.0,0.0,2.8,5.2
2020-08-27 06:40:00,27.0,29.9,0.0,1.8,27.8,0.0,3.1,5.2
2020-08-27 06:50:00,27.0,29.9,0.0,1.6,28.2,0.0,3.2,5.4
2020-08-27 07:00:00,27.5,29.9,0.0,2.0,28.6,0.0,3.5,6.6
2020-08-27 07:10:00,27.3,30.0,0.0,2.2,28.5,0.0,4.3,8.3
2020-08-27 07:20:00,27.2,30.0,0.0,2.7,28.7,0.0,5.1,8.2
2020-08-27 07:30:00,27.2,29.9,0.0,2.8,29.0,0.0,5.4,8.4
2020-08-27 07:40:00,29.4,29.9,0.0,3.1,29.1,0.0,4.0,7.3
2020-08-27 07:50:00,30.2,30.0,0.0,3.0,29.8,0.0,4.8,8.4
2020-08-27 08:00:00,30.4,30.1,0.0,3.2,29.9,0.0,6.2,10.3
2020-08-27 08:10:00,31.0,30.2,0.0,3.0,30.4,0.0,5.9,8.9
2020-08-27 08:20:00,30.5,30.4,0.0,3.6,30.8,0.0,5.5,9.9
2020-08-27 08:30:00,28.7,30.5,0.0,3.3,31.2,0.0,4.6,9.0
2020-08-27 08:40:00,29.3,30.5,0.0,2.8,30.6,0.0,5.1,8.4
2020-08-27 08:50:00,28.5,30.5,0.0,2.8,29.9,0.0,5.2,8.3
2020-08-27 09:00:00,28.4,30.5,0.0,3.7,29.4,0.0,5.0,8.4
2020-08-27 09:10:00,29.2,30.4,0.0,3.1,29.5,0.0,5.0,8.9
2020-08-27 09:20:00,32.1,30.5,0.0,3.1,30.8,0.0,3.5,7.3
2020-08-27 09:30:00,32.6,30.7,0.0,4.3,31.4,0.0,3.6,5.8
2020-08-27 09:40:00,32.0,31.1,0.0,4.7,31.2,0.0,4.1,6.4
2020-08-27 09:50:00,31.6,31.3,0.0,4.7,30.7,0.0,5.1,8.1
2020-08-27 10:00:00,31.9,31.5,0.0,4.9,31.8,0.0,4.8,8.1
2020-08-27 10:10:00,32.0,31.7,0.0,5.7,32.0,0.0,5.0,8.4
2020-08-27 10:20:00,32.2,32.0,0.0,5.8,32.6,0.0,5.9,10.9
2020-08-27 10:30:00,32.6,32.2,0.0,6.2,33.0,0.0,5.3,8.1
2020-08-27 10:40:00,31.3,32.4,0.0,6.3,32.1,0.0,5.7,9.5
2020-08-27 10:50:00,29.9,32.5,0.0,5.6,31.2,0.0,5.5,9.1
2020-08-27 11:00:00,29.5,32.3,0.0,5.6,30.7,0.0,6.1,9.3
2020-08-27 11:10:00,29.8,32.1,0.0,5.0,30.6,0.0,5.3,8.9
2020-08-27 11:20:00,29.8,32.0,0.0,5.2,30.9,0.0,4.1,7.2
2020-08-27 11:30:00,30.0,31.9,0.0,4.9,30.8,0.0,5.5,8.3
2020-08-27 11:40:00,31.2,31.8,0.0,6.2,31.1,0.0,5.4,9.7
2020-08-27 11:50:00,30.1,32.0,0.0,7.4,32.5,0.0,7.4,10.7
2020-08-27 12:00:00,29.7,32.0,0.0,5.4,31.0,0.0,7.5,12.5
2020-08-27 12:10:00,29.8,31.9,0.0,5.2,30.7,0.0,6.4,11.0
2020-08-27 12:20:00,30.0,31.8,0.0,6.1,30.6,0.0,6.4,10.4
2020-08-27 12:30:00,30.8,31.9,0.0,6.0,32.3,0.0,5.7,9.5
2020-08-27 12:40:00,32.3,32.1,0.0,6.2,32.4,0.0,6.4,10.4
2020-08-27 12:50:00,31.2,32.5,0.0,6.5,32.3,0.0,6.7,10.9
2020-08-27 13:00:00,32.5,32.7,0.0,6.3,32.7,0.0,7.0,10.9
2020-08-27 13:10:00,32.0,33.0,0.0,6.4,32.5,0.0,7.2,10.7
2020-08-27 13:20:00,32.7,33.2,0.0,6.1,33.0,0.0,6.4,9.9
2020-08-27 13:30:00,31.2,33.5,0.0,6.0,32.6,0.0,6.5,11.0
2020-08-27 13:40:00,31.0,33.5,0.0,6.0,32.2,0.0,8.0,12.7
2020-08-27 13:50:00,30.8,33.5,0.0,6.1,31.8,0.0,7.2,10.9
2020-08-27 14:00:00,30.9,33.4,0.0,5.9,31.5,0.0,6.6,10.7
2020-08-27 14:10:00,30.2,33.4,0.0,5.5,31.6,0.0,6.0,8.8
2020-08-27 14:20:00,31.6,33.4,0.0,6.1,31.6,0.0,5.5,9.1
2020-08-27 14:30:00,31.7,33.6,0.0,5.0,32.2,0.0,6.4,9.9
2020-08-27 14:40:00,32.1,33.8,0.0,5.4,32.4,0.0,6.4,9.7
2020-08-27 14:50:00,31.9,34.1,0.0,5.4,32.7,0.0,4.8,8.3
2020-08-27 15:00:00,31.6,34.2,0.0,5.9,32.7,0.0,5.4,9.0
2020-08-27 15:10:00,31.8,34.3,0.0,5.5,32.2,0.0,6.8,9.3
2020-08-27 15:20:00,31.9,34.4,0.0,5.7,32.3,0.0,5.4,9.1
2020-08-27 15:30:00,31.4,34.5,0.0,5.9,32.2,0.0,6.0,9.7
2020-08-27 15:40:00,31.6,34.5,0.0,5.7,32.1,0.0,6.0,9.0
2020-08-27 15:50:00,31.6,34.6,0.0,4.9,32.3,0.0,5.1,8.6
2020-08-27 16:00:00,31.2,34.6,0.0,5.5,31.9,0.0,5.6,9.0
2020-08-27 16:10:00,31.7,34.6,0.0,5.4,31.3,0.0,7.2,10.3
2020-08-27 16:20:00,31.6,34.5,0.0,4.8,30.9,0.0,6.1,9.6
2020-08-27 16:30:00,31.3,34.5,0.0,5.2,31.0,0.0,6.3,10.2
2020-08-27 16:40:00,30.7,34.4,0.0,5.5,31.6,0.0,5.0,8.3
2020-08-27 16:50:00,30.4,34.3,0.0,5.2,31.1,0.0,6.2,8.6
2020-08-27 17:00:00,31.0,34.1,0.0,4.5,30.9,0.0,6.5,8.9
2020-08-27 17:10:00,31.3,34.0,0.0,3.8,30.8,0.0,5.7,8.3
2020-08-27 17:20:00,30.7,33.9,0.0,3.6,30.6,0.0,5.5,7.6
2020-08-27 17:30:00,30.5,33.8,0.0,3.1,30.4,0.0,4.8,6.8
2020-08-27 17:40:00,30.1,33.7,0.0,3.3,30.4,0.0,5.0,8.0
2020-08-27 17:50:00,29.9,33.6,0.0,3.6,30.2,0.0,4.9,7.0
2020-08-27 18:00:00,29.5,33.4,0.0,3.4,30.0,0.0,4.1,6.6
2020-08-27 18:10:00,29.1,33.2,0.0,3.5,29.8,0.0,4.8,7.5
2020-08-27 18:20:00,29.0,33.0,0.0,3.2,29.6,0.0,3.7,5.9
2020-08-27 18:30:00,29.0,32.9,0.0,3.9,29.5,0.0,3.4,5.7
2020-08-27 18:40:00,29.0,32.7,0.0,3.3,29.6,0.0,3.4,6.7
2020-08-27 18:50:00,29.0,32.5,0.0,4.2,30.0,0.0,5.3,8.0
2020-08-27 19:00:00,28.8,32.4,0.0,3.7,29.7,0.0,3.5,6.6
2020-08-27 19:10:00,28.8,32.2,0.0,3.4,29.7,0.0,4.1,6.5
2020-08-27 19:20:00,28.8,32.1,0.0,3.2,29.7,0.0,3.2,5.8
2020-08-27 19:30:00,28.7,32.0,0.0,3.8,29.5,0.0,2.8,4.6
2020-08-27 19:40:00,28.8,31.8,0.0,4.2,29.5,0.0,3.3,5.9
2020-08-27 19:50:00,28.8,31.7,0.0,3.7,29.4,0.0,3.2,5.0
2020-08-27 20:00:00,28.7,31.6,0.0,3.8,29.4,0.0,2.9,5.0
2020-08-27 20:10:00,28.7,31.5,0.0,4.0,29.4,0.0,2.9,5.3
2020-08-27 20:20:00,28.6,31.5,0.0,3.2,29.5,0.0,3.3,6.9
2020-08-27 20:30:00,28.6,31.4,0.0,3.4,29.4,0.0,3.3,6.2
2020-08-27 20:40:00,28.5,31.3,0.0,3.1,29.3,0.0,2.7,4.8
2020-08-27 20:50:00,28.5,31.2,0.0,2.3,29.2,0.0,2.6,4.5
2020-08-27 21:00:00,28.4,31.1,0.0,1.9,29.3,0.0,3.0,6.0
2020-08-27 21:10:00,28.3,31.0,0.0,2.0,29.5,0.0,3.6,6.3
2020-08-27 21:20:00,28.2,31.0,0.0,1.7,29.4,0.0,3.4,5.9
2020-08-27 21:30:00,28.1,30.9,0.0,1.5,29.3,0.0,4.1,7.4
2020-08-27 21:40:00,28.0,30.8,0.0,1.5,29.2,0.0,3.6,5.6
2020-08-27 21:50:00,27.9,30.8,0.0,0.7,28.9,0.0,3.1,5.1
2020-08-27 22:00:00,27.8,30.7,0.0,0.1,29.0,0.0,3.1,6.2
2020-08-27 22:10:00,28.1,30.7,0.0,1.4,29.0,0.0,3.7,6.1
2020-08-27 22:20:00,28.3,30.6,0.0,2.1,28.8,0.0,2.7,4.4
2020-08-27 22:30:00,28.1,30.5,0.0,2.1,28.8,0.0,3.1,5.7
2020-08-27 22:40:00,28.0,30.5,0.0,1.7,29.0,0.0,3.8,6.5
2020-08-27 22:50:00,28.2,30.4,0.0,1.9,28.9,0.0,3.6,6.3
2020-08-27 23:00:00,28.3,30.4,0.0,2.4,29.0,0.0,4.6,7.4
2020-08-27 23:10:00,28.1,30.3,0.0,1.6,28.9,0.0,3.9,7.6
2020-08-27 23:20:00,28.1,30.3,0.0,2.7,29.1,0.0,4.8,8.3
2020-08-27 23:30:00,27.8,30.2,0.0,2.2,29.1,0.0,4.7,8.5
2020-08-27 23:40:00,27.8,30.2,0.0,2.2,28.8,0.0,4.3,7.2
2020-08-27 23:50:00,27.7,30.1,0.0,2.2,28.5,0.0,3.7,6.4
2020-08-28 00:00:00,27.8,30.0,0.0,2.9,28.6,0.0,3.1,6.3
2020-08-28 00:10:00,27.9,30.0,0.0,2.5,28.7,0.0,4.6,8.0
2020-08-28 00:20:00,28.1,30.0,0.0,2.8,28.7,0.0,4.4,8.0
2020-08-28 00:30:00,28.0,29.9,0.0,3.5,28.6,0.0,4.4,7.6
2020-08-28 00:40:00,27.7,29.9,0.0,3.5,28.8,0.0,3.4,5.9
2020-08-28 00:50:00,27.4,29.8,0.0,2.7,28.8,0.0,4.0,7.7
2020-08-28 01:00:00,27.5,29.8,0.0,2.8,28.2,0.0,4.6,7.7
2020-08-28 01:10:00,27.4,29.8,0.0,2.3,28.3,0.0,4.2,6.7
2020-08-28 01:20:00,25.6,29.7,0.0,4.1,27.8,0.0,5.3,9.9
2020-08-28 01:30:00,25.8,29.7,0.2,2.4,26.6,0.0,4.5,7.5
2020-08-28 01:40:00,26.0,29.6,0.0,1.8,26.7,0.0,3.9,7.4
2020-08-28 01:50:00,26.1,29.6,0.0,1.6,26.7,0.0,3.0,4.6
2020-08-28 02:00:00,26.2,29.5,0.0,1.8,26.7,0.0,3.1,4.7
2020-08-28 02:10:00,26.5,29.5,0.0,2.3,26.9,0.0,2.8,5.3
2020-08-28 02:20:00,26.6,29.5,0.0,2.1,27.4,0.0,3.8,6.4
2020-08-28 02:30:00,26.8,29.4,0.0,2.6,27.6,0.0,5.5,9.5
2020-08-28 02:40:00,26.8,29.4,0.0,3.1,27.6,0.0,5.5,9.1
2020-08-28 02:50:00,27.0,29.3,0.0,3.2,27.8,0.0,5.2,8.8
2020-08-28 03:00:00,26.3,29.3,0.0,3.1,27.8,0.0,5.0,9.4
2020-08-28 03:10:00,26.3,29.2,0.0,3.2,27.8,0.0,6.1,9.8
2020-08-28 03:20:00,26.3,29.2,0.0,2.7,27.7,0.0,6.3,10.7
2020-08-28 03:30:00,26.3,29.2,0.0,3.2,27.6,0.0,6.0,10.1
2020-08-28 03:40:00,26.4,29.1,0.0,3.2,27.6,0.0,5.1,8.5
2020-08-28 03:50:00,26.3,29.1,0.0,3.5,27.4,0.0,5.1,8.8
2020-08-28 04:00:00,26.2,29.0,0.0,2.8,27.1,0.0,6.1,9.3
2020-08-28 04:10:00,26.1,29.0,0.0,2.4,27.0,0.0,4.8,7.8
2020-08-28 04:20:00,26.1,29.0,0.0,2.5,27.1,0.0,5.3,8.1
2020-08-28 04:30:00,25.6,28.9,0.2,2.8,26.2,0.5,4.6,7.5
2020-08-28 04:40:00,25.5,28.9,0.0,2.6,26.1,0.5,4.6,8.1
2020-08-28 04:50:00,25.6,28.9,0.0,2.4,26.1,0.0,4.3,6.8
2020-08-28 05:00:00,25.7,28.8,0.0,2.5,26.3,0.0,4.5,7.4
2020-08-28 05:10:00,25.7,28.8,0.0,2.4,26.3,0.0,4.9,7.5
2020-08-28 05:20:00,25.7,28.7,0.0,2.3,26.3,0.0,4.5,7.7
2020-08-28 05:30:00,25.8,28.7,0.0,2.4,26.4,0.0,4.8,8.3
2020-08-28 05:40:00,25.8,28.7,0.0,2.1,26.4,0.0,4.7,7.0
2020-08-28 05:50:00,25.8,28.6,0.0,2.3,26.6,0.0,4.8,7.5
2020-08-28 06:00:00,25.9,28.6,0.0,2.1,26.7,0.0,4.6,7.0
2020-08-28 06:10:00,26.0,28.6,0.0,2.5,26.7,0.0,4.6,8.2
2020-08-28 06:20:00,26.2,28.6,0.0,2.3,26.8,0.0,5.3,8.6
2020-08-28 06:30:00,26.5,28.6,0.0,2.5,26.5,0.0,5.0,8.1
2020-08-28 06:40:00,26.8,28.6,0.0,2.6,26.7,0.0,4.5,7.0
2020-08-28 06:50:00,27.5,28.6,0.0,3.0,27.2,0.0,5.0,9.2
2020-08-28 07:00:00,27.5,28.6,0.0,2.6,27.5,0.0,5.5,8.2
2020-08-28 07:10:00,28.0,28.7,0.0,3.1,27.7,0.0,5.7,8.5
2020-08-28 07:20:00,27.3,28.7,0.0,3.2,27.6,0.0,5.4,9.2
2020-08-28 07:30:00,28.1,28.7,0.0,2.7,27.6,0.0,5.6,8.2
2020-08-28 07:40:00,27.8,28.8,0.0,2.1,27.4,0.0,4.6,8.3
2020-08-28 07:50:00,29.5,28.8,0.0,2.5,28.1,0.0,4.9,7.8
2020-08-28 08:00:00,28.8,29.0,0.0,3.3,28.6,0.0,6.4,10.2
2020-08-28 08:10:00,28.1,29.1,0.0,3.6,29.1,0.0,6.6,10.9
2020-08-28 08:20:00,30.4,29.2,0.0,4.1,29.5,0.0,6.7,10.3
2020-08-28 08:30:00,29.4,29.3,0.0,3.2,28.7,0.0,5.7,9.1
2020-08-28 08:40:00,30.3,29.4,0.0,3.0,28.3,0.0,4.9,7.6
2020-08-28 08:50:00,28.9,29.5,0.0,3.2,29.7,0.0,4.5,7.7
2020-08-28 09:00:00,28.5,29.6,0.0,2.9,29.6,0.0,5.2,7.9
2020-08-28 09:10:00,29.8,29.7,0.0,2.3,29.8,0.0,4.4,7.8
2020-08-28 09:20:00,30.2,29.8,0.0,4.2,29.8,0.0,4.8,7.6
2020-08-28 09:30:00,30.4,30.0,0.0,4.6,30.3,0.0,5.2,8.1
2020-08-28 09:40:00,29.3,30.1,0.0,4.0,29.8,0.0,5.4,9.1
2020-08-28 09:50:00,30.6,30.2,0.0,4.3,29.4,0.0,4.5,7.4
2020-08-28 10:00:00,32.0,30.4,0.0,4.7,31.3,0.0,4.7,8.8
2020-08-28 10:10:00,31.9,30.6,0.0,4.3,31.6,0.0,5.7,9.1
2020-08-28 10:20:00,32.2,30.9,0.0,5.4,32.0,0.0,5.5,9.7
2020-08-28 10:30:00,31.6,31.2,0.0,5.8,32.0,0.0,6.4,9.9
2020-08-28 10:40:00,31.8,31.4,0.0,5.4,32.3,0.0,5.8,10.6
2020-08-28 10:50:00,30.6,31.5,0.0,5.7,31.1,0.0,6.0,9.8
2020-08-28 11:00:00,30.5,31.6,0.0,5.6,30.9,0.0,6.3,10.4
2020-08-28 11:10:00,28.9,31.6,0.0,4.8,30.6,0.0,6.3,10.1
2020-08-28 11:20:00,30.4,31.5,0.2,4.0,29.8,0.0,5.3,9.4
2020-08-28 11:30:00,31.8,31.7,0.0,4.3,30.7,0.0,4.7,7.8
2020-08-28 11:40:00,30.2,31.9,0.0,5.1,32.3,0.0,5.4,10.3
2020-08-28 11:50:00,27.8,32.0,0.2,4.0,30.7,0.0,6.3,9.3
2020-08-28 12:00:00,27.8,31.8,0.4,2.2,29.1,0.0,5.1,7.9
2020-08-28 12:10:00,27.4,31.7,1.8,2.1,28.6,0.0,3.7,6.6
2020-08-28 12:20:00,29.7,31.5,0.2,1.7,27.9,0.5,3.9,6.1
2020-08-28 12:30:00,30.5,31.7,0.0,4.1,28.9,0.0,2.0,4.1
2020-08-28 12:40:00,28.7,31.9,0.0,5.1,30.1,0.0,3.6,8.4
2020-08-28 12:50:00,27.9,31.9,0.0,4.7,29.2,0.0,6.2,9.4
2020-08-28 13:00:00,27.6,31.7,0.2,3.6,28.2,0.0,6.6,10.1
